,STATION ID,TIME,LAST UPDATED,NAME,BIKE STANDS,AVAILABLE BIKE STANDS,AVAILABLE BIKES,STATUS,ADDRESS,LATITUDE,LONGITUDE,STAND_OCCUPANCY,STAND_OCCUPANCY_10,STAND_OCCUPANCY_30,STAND_OCCUPANCY_60
20416,9,2020-01-01 09:50:00,2020/1/1 9:43,CHE,24,13,11,Open,CHE,51.310015,-0.090015,0.5416666666666666,0.5833333333333334,0.5833333333333334,0.5416666666666666
20417,9,2020-01-01 09:55:00,2020/1/1 9:50,CHE,24,13,11,Open,CHE,51.310015,-0.090015,0.5416666666666666,0.5416666666666666,0.625,0.5416666666666666
20418,9,2020-01-01 10:00:00,2020/1/1 9:50,CHE,24,13,11,Open,CHE,51.310015,-0.090015,0.5416666666666666,0.5416666666666666,0.5833333333333334,0.5416666666666666
20419,9,2020-01-01 10:05:00,2020/1/1 10:01,CHE,24,12,12,Open,CHE,51.310015,-0.090015,0.5,0.5416666666666666,0.5833333333333334,0.5833333333333334
20420,9,2020-01-01 10:10:00,2020/1/1 10:01,CHE,24,12,12,Open,CHE,51.310015,-0.090015,0.5,0.5416666666666666,0.5833333333333334,0.5833333333333334
20421,9,2020-01-01 10:15:00,2020/1/1 10:11,CHE,24,12,12,Open,CHE,51.310015,-0.090015,0.5,0.5,0.5416666666666666,0.5833333333333334
20422,9,2020-01-01 10:20:00,2020/1/1 10:16,CHE,24,11,13,Open,CHE,51.310015,-0.090015,0.4583333333333333,0.5,0.5416666666666666,0.5833333333333334
20423,9,2020-01-01 10:25:00,2020/1/1 10:23,CHE,24,10,14,Open,CHE,51.310015,-0.090015,0.4166666666666667,0.5,0.5416666666666666,0.625
20424,9,2020-01-01 10:30:00,2020/1/1 10:23,CHE,24,10,14,Open,CHE,51.310015,-0.090015,0.4166666666666667,0.4583333333333333,0.5416666666666666,0.5833333333333334
20425,9,2020-01-01 10:35:00,2020/1/1 10:33,CHE,24,10,14,Open,CHE,51.310015,-0.090015,0.4166666666666667,0.4166666666666667,0.5,0.5833333333333334
20426,9,2020-01-01 10:40:00,2020/1/1 10:33,CHE,24,10,14,Open,CHE,51.310015,-0.090015,0.4166666666666667,0.4166666666666667,0.5,0.5833333333333334
20427,9,2020-01-01 10:45:00,2020/1/1 10:43,CHE,24,10,14,Open,CHE,51.310015,-0.090015,0.4166666666666667,0.4166666666666667,0.5,0.5416666666666666
20428,9,2020-01-01 10:50:00,2020/1/1 10:47,CHE,24,9,15,Open,CHE,51.310015,-0.090015,0.375,0.4166666666666667,0.4583333333333333,0.5416666666666666
20429,9,2020-01-01 10:55:00,2020/1/1 10:47,CHE,24,9,15,Open,CHE,51.310015,-0.090015,0.375,0.4166666666666667,0.4166666666666667,0.5416666666666666
20430,9,2020-01-01 11:00:00,2020/1/1 10:57,CHE,24,9,15,Open,CHE,51.310015,-0.090015,0.375,0.375,0.4166666666666667,0.5416666666666666
20431,9,2020-01-01 11:05:00,2020/1/1 11:01,CHE,24,8,16,Open,CHE,51.310015,-0.090015,0.3333333333333333,0.375,0.4166666666666667,0.5
20432,9,2020-01-01 11:10:00,2020/1/1 11:01,CHE,24,8,16,Open,CHE,51.310015,-0.090015,0.3333333333333333,0.375,0.4166666666666667,0.5
20433,9,2020-01-01 11:15:00,2020/1/1 11:11,CHE,24,8,16,Open,CHE,51.310015,-0.090015,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.5
20434,9,2020-01-01 11:20:00,2020/1/1 11:11,CHE,24,8,16,Open,CHE,51.310015,-0.090015,0.3333333333333333,0.3333333333333333,0.375,0.4583333333333333
20435,9,2020-01-01 11:25:00,2020/1/1 11:22,CHE,24,8,16,Open,CHE,51.310015,-0.090015,0.3333333333333333,0.3333333333333333,0.375,0.4166666666666667
20436,9,2020-01-01 11:30:00,2020/1/1 11:29,CHE,24,7,17,Open,CHE,51.310015,-0.090015,0.2916666666666667,0.3333333333333333,0.375,0.4166666666666667
20437,9,2020-01-01 11:35:00,2020/1/1 11:29,CHE,24,7,17,Open,CHE,51.310015,-0.090015,0.2916666666666667,0.3333333333333333,0.3333333333333333,0.4166666666666667
20438,9,2020-01-01 11:40:00,2020/1/1 11:29,CHE,24,7,17,Open,CHE,51.310015,-0.090015,0.2916666666666667,0.2916666666666667,0.3333333333333333,0.4166666666666667
20439,9,2020-01-01 11:45:00,2020/1/1 11:41,CHE,24,6,18,Open,CHE,51.310015,-0.090015,0.25,0.2916666666666667,0.3333333333333333,0.4166666666666667
20440,9,2020-01-01 11:50:00,2020/1/1 11:47,CHE,24,5,19,Open,CHE,51.310015,-0.090015,0.20833333333333334,0.2916666666666667,0.3333333333333333,0.375
20441,9,2020-01-01 11:55:00,2020/1/1 11:52,CHE,24,4,20,Open,CHE,51.310015,-0.090015,0.16666666666666666,0.25,0.3333333333333333,0.375
20442,9,2020-01-01 12:00:00,2020/1/1 11:58,CHE,24,4,20,Open,CHE,51.310015,-0.090015,0.16666666666666666,0.20833333333333334,0.2916666666666667,0.375
20443,9,2020-01-01 12:05:00,2020/1/1 11:58,CHE,24,4,20,Open,CHE,51.310015,-0.090015,0.16666666666666666,0.16666666666666666,0.2916666666666667,0.3333333333333333
20444,9,2020-01-01 12:10:00,2020/1/1 12:09,CHE,24,5,19,Open,CHE,51.310015,-0.090015,0.20833333333333334,0.16666666666666666,0.2916666666666667,0.3333333333333333
20445,9,2020-01-01 12:15:00,2020/1/1 12:11,CHE,24,9,15,Open,CHE,51.310015,-0.090015,0.375,0.16666666666666666,0.25,0.3333333333333333
20446,9,2020-01-01 12:20:00,2020/1/1 12:16,CHE,24,8,16,Open,CHE,51.310015,-0.090015,0.3333333333333333,0.20833333333333334,0.20833333333333334,0.3333333333333333
20447,9,2020-01-01 12:25:00,2020/1/1 12:16,CHE,24,8,16,Open,CHE,51.310015,-0.090015,0.3333333333333333,0.375,0.16666666666666666,0.3333333333333333
20448,9,2020-01-01 12:30:00,2020/1/1 12:26,CHE,24,8,16,Open,CHE,51.310015,-0.090015,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.2916666666666667
20449,9,2020-01-01 12:35:00,2020/1/1 12:26,CHE,24,8,16,Open,CHE,51.310015,-0.090015,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.2916666666666667
20450,9,2020-01-01 12:40:00,2020/1/1 12:39,CHE,24,8,16,Open,CHE,51.310015,-0.090015,0.3333333333333333,0.3333333333333333,0.20833333333333334,0.2916666666666667
20451,9,2020-01-01 12:45:00,2020/1/1 12:42,CHE,24,7,17,Open,CHE,51.310015,-0.090015,0.2916666666666667,0.3333333333333333,0.375,0.25
20452,9,2020-01-01 12:50:00,2020/1/1 12:42,CHE,24,7,17,Open,CHE,51.310015,-0.090015,0.2916666666666667,0.3333333333333333,0.3333333333333333,0.20833333333333334
20453,9,2020-01-01 12:55:00,2020/1/1 12:53,CHE,24,6,18,Open,CHE,51.310015,-0.090015,0.25,0.2916666666666667,0.3333333333333333,0.16666666666666666
20454,9,2020-01-01 13:00:00,2020/1/1 12:55,CHE,24,5,19,Open,CHE,51.310015,-0.090015,0.20833333333333334,0.2916666666666667,0.3333333333333333,0.16666666666666666
20455,9,2020-01-01 13:05:00,2020/1/1 13:04,CHE,24,4,20,Open,CHE,51.310015,-0.090015,0.16666666666666666,0.25,0.3333333333333333,0.16666666666666666
20456,9,2020-01-01 13:10:00,2020/1/1 13:08,CHE,24,4,20,Open,CHE,51.310015,-0.090015,0.16666666666666666,0.20833333333333334,0.3333333333333333,0.20833333333333334
20457,9,2020-01-01 13:15:00,2020/1/1 13:08,CHE,24,4,20,Open,CHE,51.310015,-0.090015,0.16666666666666666,0.16666666666666666,0.2916666666666667,0.375
20458,9,2020-01-01 13:20:00,2020/1/1 13:18,CHE,24,4,20,Open,CHE,51.310015,-0.090015,0.16666666666666666,0.16666666666666666,0.2916666666666667,0.3333333333333333
20459,9,2020-01-01 13:25:00,2020/1/1 13:18,CHE,24,4,20,Open,CHE,51.310015,-0.090015,0.16666666666666666,0.16666666666666666,0.25,0.3333333333333333
20460,9,2020-01-01 13:30:00,2020/1/1 13:25,CHE,24,3,21,Open,CHE,51.310015,-0.090015,0.125,0.16666666666666666,0.20833333333333334,0.3333333333333333
20461,9,2020-01-01 13:35:00,2020/1/1 13:25,CHE,24,3,21,Open,CHE,51.310015,-0.090015,0.125,0.16666666666666666,0.16666666666666666,0.3333333333333333
20462,9,2020-01-01 13:40:00,2020/1/1 13:35,CHE,24,3,21,Open,CHE,51.310015,-0.090015,0.125,0.125,0.16666666666666666,0.3333333333333333
20463,9,2020-01-01 13:45:00,2020/1/1 13:44,CHE,24,2,22,Open,CHE,51.310015,-0.090015,0.08333333333333333,0.125,0.16666666666666666,0.2916666666666667
20464,9,2020-01-01 13:50:00,2020/1/1 13:48,CHE,24,1,23,Open,CHE,51.310015,-0.090015,0.041666666666666664,0.125,0.16666666666666666,0.2916666666666667
20465,9,2020-01-01 13:55:00,2020/1/1 13:48,CHE,24,1,23,Open,CHE,51.310015,-0.090015,0.041666666666666664,0.08333333333333333,0.16666666666666666,0.25
20466,9,2020-01-01 14:00:00,2020/1/1 13:58,CHE,24,1,23,Open,CHE,51.310015,-0.090015,0.041666666666666664,0.041666666666666664,0.125,0.20833333333333334
20467,9,2020-01-01 14:05:00,2020/1/1 13:58,CHE,24,1,23,Open,CHE,51.310015,-0.090015,0.041666666666666664,0.041666666666666664,0.125,0.16666666666666666
20468,9,2020-01-01 14:10:00,2020/1/1 14:05,CHE,24,0,24,Open,CHE,51.310015,-0.090015,0.0,0.041666666666666664,0.125,0.16666666666666666
20469,9,2020-01-01 14:15:00,2020/1/1 14:05,CHE,24,0,24,Open,CHE,51.310015,-0.090015,0.0,0.041666666666666664,0.08333333333333333,0.16666666666666666
20470,9,2020-01-01 14:20:00,2020/1/1 14:15,CHE,24,0,24,Open,CHE,51.310015,-0.090015,0.0,0.0,0.041666666666666664,0.16666666666666666
20471,9,2020-01-01 14:25:00,2020/1/1 14:15,CHE,24,0,24,Open,CHE,51.310015,-0.090015,0.0,0.0,0.041666666666666664,0.16666666666666666
20472,9,2020-01-01 14:30:00,2020/1/1 14:26,CHE,24,1,23,Open,CHE,51.310015,-0.090015,0.041666666666666664,0.0,0.041666666666666664,0.125
20473,9,2020-01-01 14:35:00,2020/1/1 14:26,CHE,24,1,23,Open,CHE,51.310015,-0.090015,0.041666666666666664,0.0,0.041666666666666664,0.125
20474,9,2020-01-01 14:40:00,2020/1/1 14:36,CHE,24,1,23,Open,CHE,51.310015,-0.090015,0.041666666666666664,0.041666666666666664,0.0,0.125
20475,9,2020-01-01 14:45:00,2020/1/1 14:43,CHE,24,0,24,Open,CHE,51.310015,-0.090015,0.0,0.041666666666666664,0.0,0.08333333333333333
20476,9,2020-01-01 14:50:00,2020/1/1 14:43,CHE,24,0,24,Open,CHE,51.310015,-0.090015,0.0,0.041666666666666664,0.0,0.041666666666666664
20477,9,2020-01-01 14:55:00,2020/1/1 14:52,CHE,24,1,23,Open,CHE,51.310015,-0.090015,0.041666666666666664,0.0,0.0,0.041666666666666664
20478,9,2020-01-01 15:00:00,2020/1/1 14:59,CHE,24,2,22,Open,CHE,51.310015,-0.090015,0.08333333333333333,0.0,0.041666666666666664,0.041666666666666664
20479,9,2020-01-01 15:05:00,2020/1/1 15:04,CHE,24,4,20,Open,CHE,51.310015,-0.090015,0.16666666666666666,0.041666666666666664,0.041666666666666664,0.041666666666666664
20480,9,2020-01-01 15:10:00,2020/1/1 15:04,CHE,24,4,20,Open,CHE,51.310015,-0.090015,0.16666666666666666,0.08333333333333333,0.041666666666666664,0.0
20481,9,2020-01-01 15:15:00,2020/1/1 15:14,CHE,24,5,19,Open,CHE,51.310015,-0.090015,0.20833333333333334,0.16666666666666666,0.0,0.0
20482,9,2020-01-01 15:20:00,2020/1/1 15:19,CHE,24,5,19,Open,CHE,51.310015,-0.090015,0.20833333333333334,0.16666666666666666,0.0,0.0
20483,9,2020-01-01 15:25:00,2020/1/1 15:21,CHE,24,6,18,Open,CHE,51.310015,-0.090015,0.25,0.20833333333333334,0.041666666666666664,0.0
20484,9,2020-01-01 15:30:00,2020/1/1 15:29,CHE,24,5,19,Open,CHE,51.310015,-0.090015,0.20833333333333334,0.20833333333333334,0.08333333333333333,0.041666666666666664
20485,9,2020-01-01 15:35:00,2020/1/1 15:29,CHE,24,5,19,Open,CHE,51.310015,-0.090015,0.20833333333333334,0.25,0.16666666666666666,0.041666666666666664
20486,9,2020-01-01 15:40:00,2020/1/1 15:37,CHE,24,4,20,Open,CHE,51.310015,-0.090015,0.16666666666666666,0.20833333333333334,0.16666666666666666,0.041666666666666664
20487,9,2020-01-01 15:45:00,2020/1/1 15:37,CHE,24,4,20,Open,CHE,51.310015,-0.090015,0.16666666666666666,0.20833333333333334,0.20833333333333334,0.0
20488,9,2020-01-01 15:50:00,2020/1/1 15:49,CHE,24,2,22,Open,CHE,51.310015,-0.090015,0.08333333333333333,0.16666666666666666,0.20833333333333334,0.0
20489,9,2020-01-01 15:55:00,2020/1/1 15:50,CHE,24,1,23,Open,CHE,51.310015,-0.090015,0.041666666666666664,0.16666666666666666,0.25,0.041666666666666664
20490,9,2020-01-01 16:00:00,2020/1/1 15:55,CHE,24,0,24,Open,CHE,51.310015,-0.090015,0.0,0.08333333333333333,0.20833333333333334,0.08333333333333333
20491,9,2020-01-01 16:05:00,2020/1/1 16:04,CHE,24,0,24,Open,CHE,51.310015,-0.090015,0.0,0.041666666666666664,0.20833333333333334,0.16666666666666666
