,STATION ID,TIME,LAST UPDATED,NAME,BIKE STANDS,AVAILABLE BIKE STANDS,AVAILABLE BIKES,STATUS,ADDRESS,LATITUDE,LONGITUDE,STAND_OCCUPANCY,STAND_OCCUPANCY_10,STAND_OCCUPANCY_30,STAND_OCCUPANCY_60
24,97,2020-01-01 08:25:00,2020/1/1 8:20,GAO,40,29,11,Open,GAO,51.310015,-0.090015,0.725,0.7,0.675,0.675
25,97,2020-01-01 08:30:00,2020/1/1 8:20,GAO,40,29,11,Open,GAO,51.310015,-0.090015,0.725,0.7,0.7,0.675
26,97,2020-01-01 08:35:00,2020/1/1 8:34,GAO,40,28,12,Open,GAO,51.310015,-0.090015,0.7,0.725,0.7,0.675
27,97,2020-01-01 08:40:00,2020/1/1 8:34,GAO,40,28,12,Open,GAO,51.310015,-0.090015,0.7,0.725,0.7,0.675
28,97,2020-01-01 08:45:00,2020/1/1 8:44,GAO,40,28,12,Open,GAO,51.310015,-0.090015,0.7,0.7,0.7,0.675
29,97,2020-01-01 08:50:00,2020/1/1 8:44,GAO,40,28,12,Open,GAO,51.310015,-0.090015,0.7,0.7,0.7,0.675
30,97,2020-01-01 08:55:00,2020/1/1 8:54,GAO,40,28,12,Open,GAO,51.310015,-0.090015,0.7,0.7,0.725,0.675
31,97,2020-01-01 09:00:00,2020/1/1 8:54,GAO,40,28,12,Open,GAO,51.310015,-0.090015,0.7,0.7,0.725,0.7
32,97,2020-01-01 09:05:00,2020/1/1 9:00,GAO,40,28,12,Open,GAO,51.310015,-0.090015,0.7,0.7,0.7,0.7
33,97,2020-01-01 09:10:00,2020/1/1 9:00,GAO,40,28,12,Open,GAO,51.310015,-0.090015,0.7,0.7,0.7,0.7
34,97,2020-01-01 09:15:00,2020/1/1 9:10,GAO,40,29,11,Open,GAO,51.310015,-0.090015,0.725,0.7,0.7,0.7
35,97,2020-01-01 09:20:00,2020/1/1 9:10,GAO,40,29,11,Open,GAO,51.310015,-0.090015,0.725,0.7,0.7,0.7
36,97,2020-01-01 09:25:00,2020/1/1 9:21,GAO,40,29,11,Open,GAO,51.310015,-0.090015,0.725,0.725,0.7,0.725
37,97,2020-01-01 09:30:00,2020/1/1 9:21,GAO,40,29,11,Open,GAO,51.310015,-0.090015,0.725,0.725,0.7,0.725
38,97,2020-01-01 09:35:00,2020/1/1 9:31,GAO,40,29,11,Open,GAO,51.310015,-0.090015,0.725,0.725,0.7,0.7
39,97,2020-01-01 09:40:00,2020/1/1 9:31,GAO,40,29,11,Open,GAO,51.310015,-0.090015,0.725,0.725,0.7,0.7
40,97,2020-01-01 09:45:00,2020/1/1 9:41,GAO,40,29,11,Open,GAO,51.310015,-0.090015,0.725,0.725,0.725,0.7
41,97,2020-01-01 09:50:00,2020/1/1 9:41,GAO,40,29,11,Open,GAO,51.310015,-0.090015,0.725,0.725,0.725,0.7
42,97,2020-01-01 09:55:00,2020/1/1 9:51,GAO,40,28,12,Open,GAO,51.310015,-0.090015,0.7,0.725,0.725,0.7
43,97,2020-01-01 10:00:00,2020/1/1 9:51,GAO,40,28,12,Open,GAO,51.310015,-0.090015,0.7,0.725,0.725,0.7
44,97,2020-01-01 10:05:00,2020/1/1 10:02,GAO,40,28,12,Open,GAO,51.310015,-0.090015,0.7,0.7,0.725,0.7
45,97,2020-01-01 10:10:00,2020/1/1 10:02,GAO,40,28,12,Open,GAO,51.310015,-0.090015,0.7,0.7,0.725,0.7
46,97,2020-01-01 10:15:00,2020/1/1 10:12,GAO,40,28,12,Open,GAO,51.310015,-0.090015,0.7,0.7,0.725,0.725
47,97,2020-01-01 10:20:00,2020/1/1 10:12,GAO,40,28,12,Open,GAO,51.310015,-0.090015,0.7,0.7,0.725,0.725
48,97,2020-01-01 10:25:00,2020/1/1 10:22,GAO,40,28,12,Open,GAO,51.310015,-0.090015,0.7,0.7,0.7,0.725
49,97,2020-01-01 10:30:00,2020/1/1 10:22,GAO,40,28,12,Open,GAO,51.310015,-0.090015,0.7,0.7,0.7,0.725
50,97,2020-01-01 10:35:00,2020/1/1 10:32,GAO,40,28,12,Open,GAO,51.310015,-0.090015,0.7,0.7,0.7,0.725
51,97,2020-01-01 10:40:00,2020/1/1 10:39,GAO,40,29,11,Open,GAO,51.310015,-0.090015,0.725,0.7,0.7,0.725
52,97,2020-01-01 10:45:00,2020/1/1 10:39,GAO,40,29,11,Open,GAO,51.310015,-0.090015,0.725,0.7,0.7,0.725
53,97,2020-01-01 10:50:00,2020/1/1 10:49,GAO,40,29,11,Open,GAO,51.310015,-0.090015,0.725,0.725,0.7,0.725
54,97,2020-01-01 10:55:00,2020/1/1 10:52,GAO,40,29,11,Open,GAO,51.310015,-0.090015,0.725,0.725,0.7,0.7
55,97,2020-01-01 11:00:00,2020/1/1 10:57,GAO,40,29,11,Open,GAO,51.310015,-0.090015,0.725,0.725,0.7,0.7
56,97,2020-01-01 11:05:00,2020/1/1 11:03,GAO,40,29,11,Open,GAO,51.310015,-0.090015,0.725,0.725,0.7,0.7
57,97,2020-01-01 11:10:00,2020/1/1 11:03,GAO,40,29,11,Open,GAO,51.310015,-0.090015,0.725,0.725,0.725,0.7
58,97,2020-01-01 11:15:00,2020/1/1 11:14,GAO,40,30,10,Open,GAO,51.310015,-0.090015,0.75,0.725,0.725,0.7
59,97,2020-01-01 11:20:00,2020/1/1 11:14,GAO,40,30,10,Open,GAO,51.310015,-0.090015,0.75,0.725,0.725,0.7
60,97,2020-01-01 11:25:00,2020/1/1 11:20,GAO,40,29,11,Open,GAO,51.310015,-0.090015,0.725,0.75,0.725,0.7
61,97,2020-01-01 11:30:00,2020/1/1 11:20,GAO,40,29,11,Open,GAO,51.310015,-0.090015,0.725,0.75,0.725,0.7
62,97,2020-01-01 11:35:00,2020/1/1 11:31,GAO,40,29,11,Open,GAO,51.310015,-0.090015,0.725,0.725,0.725,0.7
63,97,2020-01-01 11:40:00,2020/1/1 11:38,GAO,40,29,11,Open,GAO,51.310015,-0.090015,0.725,0.725,0.725,0.725
64,97,2020-01-01 11:45:00,2020/1/1 11:38,GAO,40,29,11,Open,GAO,51.310015,-0.090015,0.725,0.725,0.75,0.725
65,97,2020-01-01 11:50:00,2020/1/1 11:48,GAO,40,30,10,Open,GAO,51.310015,-0.090015,0.75,0.725,0.75,0.725
66,97,2020-01-01 11:55:00,2020/1/1 11:54,GAO,40,29,11,Open,GAO,51.310015,-0.090015,0.725,0.725,0.725,0.725
67,97,2020-01-01 12:00:00,2020/1/1 11:54,GAO,40,29,11,Open,GAO,51.310015,-0.090015,0.725,0.75,0.725,0.725
68,97,2020-01-01 12:05:00,2020/1/1 11:54,GAO,40,29,11,Open,GAO,51.310015,-0.090015,0.725,0.725,0.725,0.725
69,97,2020-01-01 12:10:00,2020/1/1 12:05,GAO,40,29,11,Open,GAO,51.310015,-0.090015,0.725,0.725,0.725,0.725
70,97,2020-01-01 12:15:00,2020/1/1 12:14,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.725,0.725,0.75
71,97,2020-01-01 12:20:00,2020/1/1 12:19,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.725,0.75,0.75
72,97,2020-01-01 12:25:00,2020/1/1 12:19,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.575,0.725,0.725
73,97,2020-01-01 12:30:00,2020/1/1 12:29,GAO,40,24,16,Open,GAO,51.310015,-0.090015,0.6,0.575,0.725,0.725
74,97,2020-01-01 12:35:00,2020/1/1 12:29,GAO,40,24,16,Open,GAO,51.310015,-0.090015,0.6,0.575,0.725,0.725
75,97,2020-01-01 12:40:00,2020/1/1 12:39,GAO,40,24,16,Open,GAO,51.310015,-0.090015,0.6,0.6,0.725,0.725
76,97,2020-01-01 12:45:00,2020/1/1 12:39,GAO,40,24,16,Open,GAO,51.310015,-0.090015,0.6,0.6,0.575,0.725
77,97,2020-01-01 12:50:00,2020/1/1 12:39,GAO,40,24,16,Open,GAO,51.310015,-0.090015,0.6,0.6,0.575,0.75
78,97,2020-01-01 12:55:00,2020/1/1 12:50,GAO,40,24,16,Open,GAO,51.310015,-0.090015,0.6,0.6,0.575,0.725
79,97,2020-01-01 13:00:00,2020/1/1 12:56,GAO,40,24,16,Open,GAO,51.310015,-0.090015,0.6,0.6,0.6,0.725
80,97,2020-01-01 13:05:00,2020/1/1 13:03,GAO,40,24,16,Open,GAO,51.310015,-0.090015,0.6,0.6,0.6,0.725
81,97,2020-01-01 13:10:00,2020/1/1 13:03,GAO,40,24,16,Open,GAO,51.310015,-0.090015,0.6,0.6,0.6,0.725
82,97,2020-01-01 13:15:00,2020/1/1 13:13,GAO,40,24,16,Open,GAO,51.310015,-0.090015,0.6,0.6,0.6,0.575
83,97,2020-01-01 13:20:00,2020/1/1 13:13,GAO,40,24,16,Open,GAO,51.310015,-0.090015,0.6,0.6,0.6,0.575
84,97,2020-01-01 13:25:00,2020/1/1 13:23,GAO,40,24,16,Open,GAO,51.310015,-0.090015,0.6,0.6,0.6,0.575
85,97,2020-01-01 13:30:00,2020/1/1 13:23,GAO,40,24,16,Open,GAO,51.310015,-0.090015,0.6,0.6,0.6,0.6
86,97,2020-01-01 13:35:00,2020/1/1 13:34,GAO,40,24,16,Open,GAO,51.310015,-0.090015,0.6,0.6,0.6,0.6
87,97,2020-01-01 13:40:00,2020/1/1 13:34,GAO,40,24,16,Open,GAO,51.310015,-0.090015,0.6,0.6,0.6,0.6
88,97,2020-01-01 13:45:00,2020/1/1 13:42,GAO,40,24,16,Open,GAO,51.310015,-0.090015,0.6,0.6,0.6,0.6
89,97,2020-01-01 13:50:00,2020/1/1 13:45,GAO,40,25,15,Open,GAO,51.310015,-0.090015,0.625,0.6,0.6,0.6
90,97,2020-01-01 13:55:00,2020/1/1 13:45,GAO,40,25,15,Open,GAO,51.310015,-0.090015,0.625,0.6,0.6,0.6
91,97,2020-01-01 14:00:00,2020/1/1 13:55,GAO,40,26,14,Open,GAO,51.310015,-0.090015,0.65,0.625,0.6,0.6
92,97,2020-01-01 14:05:00,2020/1/1 13:55,GAO,40,26,14,Open,GAO,51.310015,-0.090015,0.65,0.625,0.6,0.6
93,97,2020-01-01 14:10:00,2020/1/1 14:05,GAO,40,26,14,Open,GAO,51.310015,-0.090015,0.65,0.65,0.6,0.6
94,97,2020-01-01 14:15:00,2020/1/1 14:11,GAO,40,26,14,Open,GAO,51.310015,-0.090015,0.65,0.65,0.6,0.6
95,97,2020-01-01 14:20:00,2020/1/1 14:11,GAO,40,26,14,Open,GAO,51.310015,-0.090015,0.65,0.65,0.625,0.6
96,97,2020-01-01 14:25:00,2020/1/1 14:21,GAO,40,27,13,Open,GAO,51.310015,-0.090015,0.675,0.65,0.625,0.6
97,97,2020-01-01 14:30:00,2020/1/1 14:21,GAO,40,27,13,Open,GAO,51.310015,-0.090015,0.675,0.65,0.65,0.6
98,97,2020-01-01 14:35:00,2020/1/1 14:34,GAO,40,27,13,Open,GAO,51.310015,-0.090015,0.675,0.675,0.65,0.6
99,97,2020-01-01 14:40:00,2020/1/1 14:35,GAO,40,27,13,Open,GAO,51.310015,-0.090015,0.675,0.675,0.65,0.6
100,97,2020-01-01 14:45:00,2020/1/1 14:35,GAO,40,27,13,Open,GAO,51.310015,-0.090015,0.675,0.675,0.65,0.6
101,97,2020-01-01 14:50:00,2020/1/1 14:45,GAO,40,27,13,Open,GAO,51.310015,-0.090015,0.675,0.675,0.65,0.625
102,97,2020-01-01 14:55:00,2020/1/1 14:45,GAO,40,27,13,Open,GAO,51.310015,-0.090015,0.675,0.675,0.675,0.625
103,97,2020-01-01 15:00:00,2020/1/1 14:56,GAO,40,27,13,Open,GAO,51.310015,-0.090015,0.675,0.675,0.675,0.65
104,97,2020-01-01 15:05:00,2020/1/1 14:56,GAO,40,27,13,Open,GAO,51.310015,-0.090015,0.675,0.675,0.675,0.65
105,97,2020-01-01 15:10:00,2020/1/1 15:06,GAO,40,27,13,Open,GAO,51.310015,-0.090015,0.675,0.675,0.675,0.65
106,97,2020-01-01 15:15:00,2020/1/1 15:14,GAO,40,28,12,Open,GAO,51.310015,-0.090015,0.7,0.675,0.675,0.65
107,97,2020-01-01 15:20:00,2020/1/1 15:18,GAO,40,31,9,Open,GAO,51.310015,-0.090015,0.775,0.675,0.675,0.65
108,97,2020-01-01 15:25:00,2020/1/1 15:18,GAO,40,31,9,Open,GAO,51.310015,-0.090015,0.775,0.7,0.675,0.675
109,97,2020-01-01 15:30:00,2020/1/1 15:28,GAO,40,31,9,Open,GAO,51.310015,-0.090015,0.775,0.775,0.675,0.675
110,97,2020-01-01 15:35:00,2020/1/1 15:34,GAO,40,31,9,Open,GAO,51.310015,-0.090015,0.775,0.775,0.675,0.675
111,97,2020-01-01 15:40:00,2020/1/1 15:35,GAO,40,31,9,Open,GAO,51.310015,-0.090015,0.775,0.775,0.675,0.675
112,97,2020-01-01 15:45:00,2020/1/1 15:43,GAO,40,32,8,Open,GAO,51.310015,-0.090015,0.8,0.775,0.7,0.675
113,97,2020-01-01 15:50:00,2020/1/1 15:48,GAO,40,32,8,Open,GAO,51.310015,-0.090015,0.8,0.775,0.775,0.675
114,97,2020-01-01 15:55:00,2020/1/1 15:48,GAO,40,32,8,Open,GAO,51.310015,-0.090015,0.8,0.8,0.775,0.675
115,97,2020-01-01 16:00:00,2020/1/1 15:58,GAO,40,33,7,Open,GAO,51.310015,-0.090015,0.825,0.8,0.775,0.675
116,97,2020-01-01 16:05:00,2020/1/1 16:04,GAO,40,33,7,Open,GAO,51.310015,-0.090015,0.825,0.8,0.775,0.675
117,97,2020-01-01 16:10:00,2020/1/1 16:04,GAO,40,33,7,Open,GAO,51.310015,-0.090015,0.825,0.825,0.775,0.675
118,97,2020-01-01 16:15:00,2020/1/1 16:14,GAO,40,34,6,Open,GAO,51.310015,-0.090015,0.85,0.825,0.8,0.7
119,97,2020-01-01 16:20:00,2020/1/1 16:14,GAO,40,34,6,Open,GAO,51.310015,-0.090015,0.85,0.825,0.8,0.775
120,97,2020-01-01 16:25:00,2020/1/1 16:24,GAO,40,34,6,Open,GAO,51.310015,-0.090015,0.85,0.85,0.8,0.775
121,97,2020-01-01 16:30:00,2020/1/1 16:26,GAO,40,34,6,Open,GAO,51.310015,-0.090015,0.85,0.85,0.825,0.775
122,97,2020-01-01 16:35:00,2020/1/1 16:26,GAO,40,34,6,Open,GAO,51.310015,-0.090015,0.85,0.85,0.825,0.775
123,97,2020-01-01 16:40:00,2020/1/1 16:36,GAO,40,35,5,Open,GAO,51.310015,-0.090015,0.875,0.85,0.825,0.775
124,97,2020-01-01 16:45:00,2020/1/1 16:36,GAO,40,35,5,Open,GAO,51.310015,-0.090015,0.875,0.85,0.85,0.8
125,97,2020-01-01 16:50:00,2020/1/1 16:46,GAO,40,35,5,Open,GAO,51.310015,-0.090015,0.875,0.875,0.85,0.8
126,97,2020-01-01 16:55:00,2020/1/1 16:50,GAO,40,34,6,Open,GAO,51.310015,-0.090015,0.85,0.875,0.85,0.8
127,97,2020-01-01 17:00:00,2020/1/1 16:50,GAO,40,34,6,Open,GAO,51.310015,-0.090015,0.85,0.875,0.85,0.825
128,97,2020-01-01 17:05:00,2020/1/1 17:00,GAO,40,34,6,Open,GAO,51.310015,-0.090015,0.85,0.85,0.85,0.825
129,97,2020-01-01 17:10:00,2020/1/1 17:00,GAO,40,34,6,Open,GAO,51.310015,-0.090015,0.85,0.85,0.875,0.825
130,97,2020-01-01 17:15:00,2020/1/1 17:10,GAO,40,34,6,Open,GAO,51.310015,-0.090015,0.85,0.85,0.875,0.85
131,97,2020-01-01 17:20:00,2020/1/1 17:10,GAO,40,34,6,Open,GAO,51.310015,-0.090015,0.85,0.85,0.875,0.85
132,97,2020-01-01 17:25:00,2020/1/1 17:20,GAO,40,34,6,Open,GAO,51.310015,-0.090015,0.85,0.85,0.85,0.85
133,97,2020-01-01 17:30:00,2020/1/1 17:20,GAO,40,34,6,Open,GAO,51.310015,-0.090015,0.85,0.85,0.85,0.85
134,97,2020-01-01 17:35:00,2020/1/1 17:30,GAO,40,34,6,Open,GAO,51.310015,-0.090015,0.85,0.85,0.85,0.85
135,97,2020-01-01 17:40:00,2020/1/1 17:30,GAO,40,34,6,Open,GAO,51.310015,-0.090015,0.85,0.85,0.85,0.875
136,97,2020-01-01 17:45:00,2020/1/1 17:40,GAO,40,34,6,Open,GAO,51.310015,-0.090015,0.85,0.85,0.85,0.875
137,97,2020-01-01 17:50:00,2020/1/1 17:40,GAO,40,34,6,Open,GAO,51.310015,-0.090015,0.85,0.85,0.85,0.875
138,97,2020-01-01 17:55:00,2020/1/1 17:51,GAO,40,35,5,Open,GAO,51.310015,-0.090015,0.875,0.85,0.85,0.85
139,97,2020-01-01 18:00:00,2020/1/1 17:51,GAO,40,35,5,Open,GAO,51.310015,-0.090015,0.875,0.85,0.85,0.85
140,97,2020-01-01 18:05:00,2020/1/1 18:04,GAO,40,36,4,Open,GAO,51.310015,-0.090015,0.9,0.875,0.85,0.85
141,97,2020-01-01 18:10:00,2020/1/1 18:04,GAO,40,36,4,Open,GAO,51.310015,-0.090015,0.9,0.875,0.85,0.85
142,97,2020-01-01 18:15:00,2020/1/1 18:04,GAO,40,36,4,Open,GAO,51.310015,-0.090015,0.9,0.9,0.85,0.85
143,97,2020-01-01 18:20:00,2020/1/1 18:15,GAO,40,37,3,Open,GAO,51.310015,-0.090015,0.925,0.9,0.85,0.85
144,97,2020-01-01 18:25:00,2020/1/1 18:15,GAO,40,37,3,Open,GAO,51.310015,-0.090015,0.925,0.9,0.875,0.85
145,97,2020-01-01 18:30:00,2020/1/1 18:25,GAO,40,37,3,Open,GAO,51.310015,-0.090015,0.925,0.925,0.875,0.85
146,97,2020-01-01 18:35:00,2020/1/1 18:34,GAO,40,38,2,Open,GAO,51.310015,-0.090015,0.95,0.925,0.9,0.85
147,97,2020-01-01 18:40:00,2020/1/1 18:34,GAO,40,38,2,Open,GAO,51.310015,-0.090015,0.95,0.925,0.9,0.85
148,97,2020-01-01 18:45:00,2020/1/1 18:44,GAO,40,37,3,Open,GAO,51.310015,-0.090015,0.925,0.95,0.9,0.85
149,97,2020-01-01 18:50:00,2020/1/1 18:44,GAO,40,37,3,Open,GAO,51.310015,-0.090015,0.925,0.95,0.925,0.85
150,97,2020-01-01 18:55:00,2020/1/1 18:54,GAO,40,37,3,Open,GAO,51.310015,-0.090015,0.925,0.925,0.925,0.875
151,97,2020-01-01 19:00:00,2020/1/1 18:54,GAO,40,37,3,Open,GAO,51.310015,-0.090015,0.925,0.925,0.925,0.875
152,97,2020-01-01 19:05:00,2020/1/1 19:04,GAO,40,37,3,Open,GAO,51.310015,-0.090015,0.925,0.925,0.95,0.9
153,97,2020-01-01 19:10:00,2020/1/1 19:04,GAO,40,37,3,Open,GAO,51.310015,-0.090015,0.925,0.925,0.95,0.9
154,97,2020-01-01 19:15:00,2020/1/1 19:14,GAO,40,36,4,Open,GAO,51.310015,-0.090015,0.9,0.925,0.925,0.9
155,97,2020-01-01 19:20:00,2020/1/1 19:16,GAO,40,36,4,Open,GAO,51.310015,-0.090015,0.9,0.925,0.925,0.925
156,97,2020-01-01 19:25:00,2020/1/1 19:16,GAO,40,36,4,Open,GAO,51.310015,-0.090015,0.9,0.9,0.925,0.925
157,97,2020-01-01 19:30:00,2020/1/1 19:26,GAO,40,37,3,Open,GAO,51.310015,-0.090015,0.925,0.9,0.925,0.925
158,97,2020-01-01 19:35:00,2020/1/1 19:26,GAO,40,37,3,Open,GAO,51.310015,-0.090015,0.925,0.9,0.925,0.95
159,97,2020-01-01 19:40:00,2020/1/1 19:36,GAO,40,37,3,Open,GAO,51.310015,-0.090015,0.925,0.925,0.925,0.95
160,97,2020-01-01 19:45:00,2020/1/1 19:42,GAO,40,37,3,Open,GAO,51.310015,-0.090015,0.925,0.925,0.9,0.925
161,97,2020-01-01 19:50:00,2020/1/1 19:42,GAO,40,37,3,Open,GAO,51.310015,-0.090015,0.925,0.925,0.9,0.925
162,97,2020-01-01 19:55:00,2020/1/1 19:53,GAO,40,38,2,Open,GAO,51.310015,-0.090015,0.95,0.925,0.9,0.925
163,97,2020-01-01 20:00:00,2020/1/1 19:53,GAO,40,38,2,Open,GAO,51.310015,-0.090015,0.95,0.925,0.925,0.925
164,97,2020-01-01 20:05:00,2020/1/1 20:03,GAO,40,38,2,Open,GAO,51.310015,-0.090015,0.95,0.95,0.925,0.925
165,97,2020-01-01 20:10:00,2020/1/1 20:09,GAO,40,38,2,Open,GAO,51.310015,-0.090015,0.95,0.95,0.925,0.925
166,97,2020-01-01 20:15:00,2020/1/1 20:09,GAO,40,38,2,Open,GAO,51.310015,-0.090015,0.95,0.95,0.925,0.9
167,97,2020-01-01 20:20:00,2020/1/1 20:19,GAO,40,39,1,Open,GAO,51.310015,-0.090015,0.975,0.95,0.925,0.9
168,97,2020-01-03 00:05:00,2020/1/3 0:00,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.95,0.95,0.9
169,97,2020-01-03 00:10:00,2020/1/3 0:00,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.975,0.95,0.925
170,97,2020-01-03 00:15:00,2020/1/3 0:10,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.575,0.95,0.925
171,97,2020-01-03 00:20:00,2020/1/3 0:10,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.575,0.95,0.925
172,97,2020-01-03 00:25:00,2020/1/3 0:21,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.575,0.95,0.925
173,97,2020-01-03 00:30:00,2020/1/3 0:21,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.575,0.975,0.925
174,97,2020-01-03 00:35:00,2020/1/3 0:32,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.575,0.575,0.95
175,97,2020-01-03 00:40:00,2020/1/3 0:32,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.575,0.575,0.95
176,97,2020-01-03 00:45:00,2020/1/3 0:42,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.575,0.575,0.95
177,97,2020-01-03 00:50:00,2020/1/3 0:42,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.575,0.575,0.95
178,97,2020-01-03 00:55:00,2020/1/3 0:53,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.575,0.575,0.95
179,97,2020-01-03 01:00:00,2020/1/3 0:53,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.575,0.575,0.975
180,97,2020-01-03 01:05:00,2020/1/3 1:03,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.575,0.575,0.575
181,97,2020-01-03 01:10:00,2020/1/3 1:03,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.575,0.575,0.575
182,97,2020-01-03 01:15:00,2020/1/3 1:13,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.575,0.575,0.575
183,97,2020-01-03 01:20:00,2020/1/3 1:13,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.575,0.575,0.575
184,97,2020-01-03 01:25:00,2020/1/3 1:23,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.575,0.575,0.575
185,97,2020-01-03 01:30:00,2020/1/3 1:23,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.575,0.575,0.575
186,97,2020-01-03 01:35:00,2020/1/3 1:33,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.575,0.575,0.575
187,97,2020-01-03 01:40:00,2020/1/3 1:33,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.575,0.575,0.575
188,97,2020-01-03 01:45:00,2020/1/3 1:43,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.575,0.575,0.575
189,97,2020-01-03 01:50:00,2020/1/3 1:43,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.575,0.575,0.575
190,97,2020-01-03 01:55:00,2020/1/3 1:53,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.575,0.575,0.575
191,97,2020-01-03 02:00:00,2020/1/3 1:53,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.575,0.575,0.575
192,97,2020-01-03 02:05:00,2020/1/3 2:04,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.575,0.575,0.575
193,97,2020-01-03 02:10:00,2020/1/3 2:04,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.575,0.575,0.575
194,97,2020-01-03 02:15:00,2020/1/3 2:14,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.575,0.575,0.575
195,97,2020-01-03 02:20:00,2020/1/3 2:14,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.575,0.575,0.575
196,97,2020-01-03 02:25:00,2020/1/3 2:24,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.575,0.575,0.575
197,97,2020-01-03 02:30:00,2020/1/3 2:24,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.575,0.575,0.575
198,97,2020-01-03 02:35:00,2020/1/3 2:34,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.575,0.575,0.575
199,97,2020-01-03 02:40:00,2020/1/3 2:34,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.575,0.575,0.575
200,97,2020-01-03 02:45:00,2020/1/3 2:44,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.575,0.575,0.575
201,97,2020-01-03 02:50:00,2020/1/3 2:44,GAO,40,23,17,Open,GAO,51.310015,-0.090015,0.575,0.575,0.575,0.575
